id	price	area	bedrooms	wc	n_floors	car_place	house_orientation	furniture	facade	legal	street	district	type	date	location2
94819	11.4	46	3.0	3.0	2	False			True			bình thạnh	tin thường	14/04/2023	bình thạnh
93027	4.25	41			1	True			False			bình tân	tin thường	22/03/2023	mức giá
92771	15.0	100	5.0	6.0	4	True			False			quận 7	tin thường	19/03/2023	mức giá
91235	10.7	140	15.0	15.0	2	True			False		tâm tâm xã	thủ đức	tin thường	06/03/2023	đường tâm tâm xã, phường linh tây, quận thủ đức, tp hcm
80227	12.7	75	4.0	5.0	5	True			True			gò vấp	tin thường	07/09/2022	mức giá
90979	8.0	63	4	5	4	False			False			bình thạnh	tin thường	27/02/2023	mức giá
88419	8.0	80	3.0	4.0	2	False			True			quận 2	tin thường	11/01/2023	thành phố hồ chí minh
87651	4.2	64	2	1	2	True			False			bình tân	tin thường	28/12/2022	mức giá
86627	4.5	56	1.0	1.0	2	True			True		lương định của	quận 2	tin thường	16/12/2022	116 lương định của
85859	9.5	132				True			False			bình thạnh	tin thường	09/12/2022	thành phố hồ chí minh
84835	2.15	48	4.0	3.0	2	True			True			quận 8	tin thường	30/11/2022	mức giá
82019	12.0	48	4.0	3.0	4	True	tây-bắc		True		lê hồng phong	quận 10	tin thường	05/11/2022	lê hồng phong, phường 1, quận 10, tphcm
81507	6.4	45	3.0	4.0	3	False			False		đặng văn ngữ	phú nhuận	tin thường	03/11/2022	đặng văn ngữ, phường 14, quận phú nhuận, hồ chí minh
105315	3.7	20	2.0	3.0	3	False	tây-bắc		False			phú nhuận	tin thường	16/08/2023	mức giá
80228	12.6	75	4.0	5.0	5	True	tây		True		quang trung	gò vấp	tin thường	07/09/2022	đường quang trung gò vấp
92516	35.0	36	3.0	1.0		True			False			gò vấp	tin thường	16/03/2023	bình thạnh
92260	11.9	75	4.0	5.0	3	False			False		liên phường	quận 9	tin thường	14/03/2023	đường liên phường, phường phú hữu, q9
90724	3.3	34	2.0	3.0	2	True			False		nguyễn sỹ sách	tân bình	tin thường	24/02/2023	nguyễn sỹ sách, p.15, tân bình
86628	15.5	301	6.0	7.0	5	False			True		số 8	thủ đức	tin thường	16/12/2022	đường số 8, phường linh xuân, quận thủ đức, tp hcm
84836	4.4	66	2	1		True			True			quận 9	tin thường	30/11/2022	mức giá
84580	6.5	55	3.0	3.0		True			True		lê văn sĩ	phú nhuận	tin thường	28/11/2022	lê văn sỹ, phú nhuận
82532	9.4	60	4.0	4.0	2	True			False		cách mạng tháng 8	tân bình	tin thường	10/11/2022	cách mạng tháng tám, phường 4, quận tân bình, hồ chí minh
114275	5.5	268	3.0	3.0	1	False			True		tam châu	thủ đức	tin thường	09/11/2023	đường tam châu phường tam bình tp.thủ đức
105571	7.85	82	4.0	4.0	5	True			True			phú nhuận	tin thường	18/08/2023	mức giá
113763	8.0	120			1	False			True			bình tân	tin thường	16/11/2023	mức giá
111715	8.35	62	4	5	3	True			False			gò vấp	tin thường	26/10/2023	mức giá
110947	4.66	88	2.0	2.0	20	True	đông		False		lò lu	quận 9	tin thường	18/10/2023	đường lò lu, phường trường thạnh, quận 9, tp. hcm, -dự án-, -dự án-
110435	5.35	55	4.0	3.0		False	bắc		False			quận 7	tin thường	12/10/2023	935/20/....
108899	10.28	88	4.0	3.0	4	True	nam		True			bình tân	tin thường	26/09/2023	thành phố hồ chí minh
107875	5.25	85				True			False		linh trung	thủ đức	tin thường	13/09/2023	đường linh trung, phường linh trung, quận thủ đức, tp hcm
107619	4.5	65	4		2	True			False		lê đình cẩn	bình tân	tin thường	11/09/2023	lê đình cẩn, tân tạo, bình tân
106083	2.25	54	2	3	3	False			False			bình tân	tin thường	22/08/2023	mức giá
92772	2.5	32	3.0	3.0	1	False			False		phạm đăng giảng	bình tân	tin thường	19/03/2023	đường phạm đăng giảng, phường bình hưng hòa, quận bình tân, hồ chí
93796	6.8	154	3.0	3.0		False	bắc		False			nhà bè	tin thường	01/04/2023	1243/50
106340	5.0	47	2.0	2.0	2	False	tây-bắc		False			bình thạnh	tin thường	25/08/2023	mức giá
80229	12.5	75	4.0	5.0	5	True	tây		True		quang trung	gò vấp	tin thường	07/09/2022	đường quang trung gò vấp
114788	9.7	58	4.0		5	True	bắc		False		nguyễn văn nghi	gò vấp	tin thường	07/12/2023	nguyễn văn khối
113764	14.5	126			2	False			True			bình tân	tin thường	16/11/2023	mức giá
112740	8.79	81	5.0	5.0	3	False			True		số 1	gò vấp	tin thường	07/11/2023	đường số 19 (quang trung), p.8, gò vấp
110948	4.0	55	2.0	2.0	2	True			False			quận 9	tin thường	18/10/2023	trần thị điệu , phước long b, tp. thủ đức
109924	3.1	54	1			False			False			quận 9	tin thường	07/10/2023	masteri centre point, nguyễn xiển, p.long bình, quận 9
107876	2.75	40	3		2	False			False		lê văn sĩ	phú nhuận	tin thường	13/09/2023	lê văn sỹ
106596	7.38	108	4.0	4.0	3	True	đông		True			tân phú	tin thường	29/08/2023	thành phố hồ chí minh
105316	3.85	90	3	2	2	True	đông-bắc		True		lê văn việt	quận 9	tin thường	16/08/2023	đường số lê văn việt, thành phố thủ đức, - dự án -
94820	9.5	78	4.0	4.0		True			False			bình thạnh	tin thường	14/04/2023	bình thạnh
104804	4.95	60			1	True			False			bình tân	tin thường	10/08/2023	mức giá
102756	1.35	100				False			False			nhà bè	tin thường	20/07/2023	mức giá
101220	5.7	53	2.0		1	True			False			quận 11	tin thường	05/07/2023	mức giá
100708	0.95	53	2.0	2.0		True			False			hóc môn	tin thường	29/06/2023	mức giá
97124	6.2	56	3.0	3.0	4	True			False			bình thạnh	tin thường	19/05/2023	mức giá
96612	3.75	71	3.0	1.0		True			False			bình chánh	tin thường	11/05/2023	mức giá
95844	4.78	46	3.0	2.0	2	False			False		số 1	gò vấp	tin thường	02/05/2023	đường số 11
95076	6.7	55	2.0	2.0	2	True			True			quận 7	tin thường	17/04/2023	45 (hẻm vườn điều), đường số 10, tân quy, quận 7, tphcm
80485	4.85	45	2.0	2.0	2	False			True		xô viết nghệ tĩnh	bình thạnh	tin thường	28/10/2022	xô viết nghệ tĩnh
80997	8.5	52	4.0	3.0	3	True			False		nguyễn đình chính	phú nhuận	tin thường	31/10/2022	nguyễn đình chính, phường 11, quận phú nhuận, hồ chí minh
87653	5.3	32	3.0	3.0	2	False	đông-nam		False			tân bình	tin thường	28/12/2022	mức giá
93541	4.7	80	4.0	3.0	1	True			False			bình tân	tin thường	28/03/2023	mức giá
93029	4.25	44	2	2		True			False			bình tân	tin thường	22/03/2023	mức giá
91749	7.3	192			1	False			False			thủ đức	tin thường	08/03/2023	163/19
90725	19.0	102				False			True			tân phú	tin thường	24/02/2023	mức giá
90469	8.7	65			2	False			True		trường sa	quận 3	tin thường	22/02/2023	trường sa quận 3 thành phố hồ chí minh
89701	5.9	41	3.0	3.0	2	False	đông		False		nguyễn thái sơn	gò vấp	tin thường	13/02/2023	nhà nguyễn thái sơn, phường 3, gò vấp.
89445	19.0	105	2.0	2.0	2	True			False		hoàng hoa thám	bình thạnh	tin thường	09/02/2023	hoàng hoa thám
88677	12.8	72	7.0	7.0	5	True			False		nơ trang long	bình thạnh	tin thường	29/01/2023	nơ trang long, bình thạnh
88421	9.0	112			1	True			False			bình tân	tin thường	11/01/2023	mức giá
88165	3.3	32	3.0	3.0	3	True			True		mã lò	bình tân	tin thường	05/01/2023	mã lò
86885	8.5	84	4.0	4.0	4	True			False		quang trung	gò vấp	tin thường	19/12/2022	quang trung
81253	6.5	60	2.0	2.0	1	True			True		phạm văn bạch	tân bình	tin thường	01/11/2022	phạm văn bạch, p.15, tân bình
86373	3.0	51	1.0	1.0	6	False			False		tạ quang bửu	quận 8	tin thường	14/12/2022	856 tạ quang bửu
85861	4.6	40	2.0	2.0	2	True			False			quận 7	tin thường	09/12/2022	mức giá
85605	4.45	58	3.0	2	1	False			False		hương lộ 3	bình tân	tin thường	06/12/2022	hương lộ 3, bình hưng hòa, bình tân, hồ chí minh, -dự án-
85349	10.0	123				False	đông		False			bình tân	tin thường	05/12/2022	hcm
84837	9.1	120	5.0	5.0	3	True			False			bình thạnh	tin thường	30/11/2022	mức giá
83301	11.5	93	2.0			False			False		xa lộ hà nội	quận 2	tin thường	16/11/2022	xa lộ hà nội, p. an phú, tp. thủ đức, tp. hồ chí minh
83045	3.6	90	3	2		True			False			quận 9	tin thường	14/11/2022	jamila khang điền, song hành, phú hữu, tp thủ đức, tp hcm
82021	7.5	55	4	3	2	True			True			quận 7	tin thường	05/11/2022	mức giá
81509	6.91	53	4.0	4.0	4	True			False		quang trung	gò vấp	tin thường	03/11/2022	quang trung gò vấp
93797	4.48	40	4.0	3.0	2	True	tây		False		mã lò	bình tân	tin thường	01/04/2023	đường mã lò
94309	10.5	52	3.0	3.0	3	True			True		ba vân	tân bình	tin thường	06/04/2023	ba vân, p.14, tân bình
101477	5.1	40			1	False			False		hòa hảo	quận 11	tin thường	07/07/2023	hòa hảo, phường 7, quận 11
106341	4.66	88	2.0	2.0		False	đông		False		lò lu	quận 9	tin thường	25/08/2023	đường lò lu, phường trường thạnh, quận 9, tp. hcm, -dự án-, -dự án-
104805	5.8	80			1	True			False			bình tân	tin thường	10/08/2023	mức giá
104293	14.2	80	5		3	False			True			quận 8	tin thường	04/08/2023	mức giá
102501	5.8	72				False			True			bình tân	tin thường	19/07/2023	mức giá
102245	5.4	67	1.0	1.0	23	False	tây-nam		False		tôn thất thuyết	quận 4	tin thường	17/07/2023	1 tôn thất thuyết
101989	6.8	30	4.0	3	4	True			False			quận 10	tin thường	14/07/2023	mức giá
100965	4.05	75	2.0	2.0	1	True	tây		False		nguyễn du	gò vấp	tin thường	03/07/2023	162/37/2k đường nguyễn duy cung, phường 12, quận gò vấp, tphcm
95077	6.7	50	4.0	4.0	2	True			False			quận 7	tin thường	17/04/2023	mức giá
100709	6.9	56	4.0	4.0	4	True			False			tân bình	tin thường	29/06/2023	thành phố hồ chí minh
100197	9.0	205			1	True			False			bình tân	tin thường	23/06/2023	mức giá
99941	5.5	76			3	True			False			thủ đức	tin thường	21/06/2023	thành phố hồ chí minh
99685	8.5	60	2		1	True			False			tân bình	tin thường	17/06/2023	mức giá
99429	19.0	180			5	True			False			bình tân	tin thường	14/06/2023	mức giá
98149	7.6	105				False			True		số 1	thủ đức	tin thường	31/05/2023	đường số 18, phường linh đông, quận thủ đức, tp hcm
97893	6.4	54			1	True			True		hồng lạc	tân bình	tin thường	27/05/2023	hồng lạc, tân bình
95333	7.45	95			3	True			True			bình thạnh	tin thường	19/04/2023	thành phố hồ chí minh
107365	4.64	40	4.0	5.0	2	False	tây-nam		False			phú nhuận	tin thường	08/09/2023	p7, cầm bá thước
107877	2.85	20	3	4		True			False		chu văn an	bình thạnh	tin thường	13/09/2023	chu văn an
87654	3.15	33		3.0	1	False			False			quận 7	tin thường	28/12/2022	quận 7
86374	1.8	38	2	2	2	False			False			quận 5	tin thường	14/12/2022	mức giá
85862	12.5	63	5.0	5.0	2	True			True			quận 1	tin thường	09/12/2022	thành phố hồ chí minh
85606	4.5	40	2.0	2.0		False			False		tân hóa	quận 11	tin thường	06/12/2022	tân hóa, quận 11, hồ chí minh, -dự án-
85350	1.65	53	2.0	2.0	1	True			False			quận 8	tin thường	05/12/2022	mức giá
84582	4.95	86	2.0	2.0	2	True			True			quận 2	tin thường	28/11/2022	mức giá
83558	7.5	118	4.0	5.0	2	False			False		quang trung	gò vấp	tin thường	18/11/2022	656/68/81 quang trung, phường 11, gò vấp, tp.hcm
83302	16.0	42	8.0		5	False			True		sư vạn hạnh	quận 10	tin thường	16/11/2022	sư vạn hạnh, phường 10, quận 10, tphcm
83046	4.3	44	3.0	3.0	2	True			False		quang trung	gò vấp	tin thường	14/11/2022	quang trung, phường 8, gò vấp
81766	9.7	60	5	5	5	True			False			tân bình	tin thường	04/11/2022	mức giá
80998	5.0	48	4	4		True			False			tân bình	tin thường	31/10/2022	thành phố hồ chí minh
108133	1.65	80				True			False		phan đình thông	bình tân	tin thường	16/09/2023	phan đình thông - an lạc - bình tân
80742	10.5	85	4		5	True			False			tân bình	tin thường	29/10/2022	mức giá
80230	7.8	50	4.0	3	2	False			False			tân phú	tin thường	26/10/2022	mức giá
114277	4.5	54			1	True			False			bình tân	tin thường	09/11/2023	mức giá
111205	5.7	98	2.0	2.0	2	True			False		đỗ xuân hợp	quận 9	tin thường	23/10/2023	đỗ xuân hơp
110949	27.0	105			8	True			False		phan văn trị	bình thạnh	tin thường	18/10/2023	đường phan văn trị, phường 14, quận bình thạnh, tp hcm
109669	3.1	42	3.0	2.0		False			False			gò vấp	tin thường	04/10/2023	mức giá
108901	5.35	71	2	2	1	True			True		thoại ngọc hầu	tân phú	tin thường	26/09/2023	thoại ngọc hầu phú thạnh tân phú
88678	16.3	84	10.0	10.0	6	True			True		nguyễn kiệm	phú nhuận	tin thường	29/01/2023	nguyễn kiệm, phú nhuận
110438	5.2	34	3.0	3.0	5	False			False		số 8	gò vấp	tin thường	12/10/2023	đường số 8
82279	2.3	72	2.0	2.0		False	đông-nam		False		đào trí	quận 7	tin thường	08/11/2022	số 4 đường đào trí, phường phú thuận, quận 7, tp hcm
81511	6.9	54	4.0	4.0	4	True			False		quang trung	gò vấp	tin thường	03/11/2022	quang trung gò vấp
81255	7.2	63	3.0	4.0	3	False			False		trần quang cơ	tân phú	tin thường	01/11/2022	trần quang cơ, phú thạnh, tân phú, hồ chí minh
80487	5.5	72	4.0	4.0	4	False			True			quận 7	tin thường	27/10/2022	quận 7
114534	12.0	80	5	4	3	False			True			quận 8	tin thường	05/12/2023	mức giá
114278	8.5	56	5	3	2	True			False			quận 10	tin thường	09/11/2023	mức giá
113766	18.5	60	8.0	5.0	4	True			True		tân sơn nhì	tân phú	tin thường	16/11/2023	tân sơn nhì, tân phú
111206	5.0	57	3.0	3.0	2	False			True			quận 7	tin thường	23/10/2023	mức giá
109158	8.5	74	4.0	5.0	4	True			False		lê văn chí	thủ đức	tin thường	29/09/2023	đường lê văn chí, phường linh trung, quận thủ đức, tp hcm
89958	3.5	36	2.0	2.0	1	False			False		nguyễn sỹ sách	tân bình	tin thường	16/02/2023	nguyễn sỹ sách, p.15, tân bình
108902	4.7	55	2.0	2.0		True			False			tân bình	tin thường	26/09/2023	mức giá
108390	7.8	84	4	3	2	True			False		số 1	thủ đức	tin thường	20/09/2023	đường số 11 phường trường thọ thủ đức
108134	1.7	81				False			False		tam đa	quận 9	tin thường	16/09/2023	tam đa - trường thạnh - quận 9
105574	2.68	21	3.0	2.0	3	True			False			gò vấp	tin thường	18/08/2023	bình thạnh, hồ chí minh
96358	5.9	39	4.0	4.0	3	True			True			tân bình	tin thường	06/04/2023	mức giá
94054	2.48	67	2.0	2.0		False			False			quận 9	tin thường	05/04/2023	đường võ chí công, phường phú hữu, q9
92262	29.9	224	4.0	4.0	3	True			False		trần xuân soạn	quận 7	tin thường	14/03/2023	trần xuân soạn
83047	9.0	65	4.0	5.0	4	True	đông-bắc		False		âu cơ	tân bình	tin thường	14/11/2022	âu cơ - lạc long quân
83815	1.8	33	2.0	2.0		False			False			phú nhuận	tin thường	21/11/2022	mức giá
93031	3.6	40			2	True			False			bình tân	tin thường	22/03/2023	mức giá
105575	4.2	33	2			True			False		lê ngã	tân phú	tin thường	18/08/2023	lê ngã phú trung tân phú
104551	4.66	88	2.0	2.0		False	đông		False		lò lu	quận 9	tin thường	07/08/2023	đường lò lu, phường trường thạnh, quận 9, tp. hcm, -dự án-, -dự án-
103271	1.5	24	3			False			False		nguyễn tất thành	quận 4	tin thường	26/07/2023	504 nguyễn tất thành, phường 18, quận 4, tp.hcm
102503	7.9	288				False			False			bình tân	tin thường	19/07/2023	mức giá
102247	8.0	94	2.0	2.0	23	False	tây-bắc		False		tôn thất thuyết	quận 4	tin thường	17/07/2023	1 tôn thất thuyết
101735	2.5	90				False			False			quận 2	tin thường	11/07/2023	mức giá
99943	4.9	44	2.0	2	1	True			False			quận 11	tin thường	20/06/2023	mức giá
96359	3.95	24	2.0	2.0	2	False			False			phú nhuận	tin thường	04/04/2023	mức giá
93799	5.6	64	4.0	4.0	4	True			False		tân chánh hiệp	quận 12	tin thường	31/03/2023	tân chánh hiệp - quận 12 - tp hồ chí minh
91495	9.9	74	3.0	4.0	2	True			False		lâm văn bền	quận 7	tin thường	02/03/2023	lâm văn bền, q7
85607	6.7	54	2.0	2.0	1	True	tây-bắc		False		lê đức thọ	gò vấp	tin thường	06/12/2022	lê đức thọ, phường 15, quận gò vấp, tp.hcm
90727	5.5	50	4	5	5	False			True			tân phú	tin thường	24/02/2023	mức giá
90215	6.5	89	2.0	2.0	24	False			True		2 nguyễn lương bằng	quận 7	tin thường	17/02/2023	nguyễn lương bằng, tân phú, quận 7, tp.hồ chí minh
88935	5.5	60	3.0	3.0	3	True			False		hoàng hữu nam	quận 9	tin thường	03/02/2023	hoàng hữu nam, tân phú, quận 9
88679	6.9	58	4.0	3.0	4	False			False		nguyễn văn công	gò vấp	tin thường	29/01/2023	nguyễn văn công
88423	6.6	64	4.0	5.0	2	True			False			bình tân	tin thường	11/01/2023	mức giá
86887	16.8	175	2	1	1	True			True			bình thạnh	tin thường	19/12/2022	mức giá
86631	3.7	36			2	True			False		phan huy ích	gò vấp	tin thường	16/12/2022	phan huy ích, gò vấp
86375	1.35	56	1.0	1.0		False			False		phan văn hớn	quận 12	tin thường	14/12/2022	152 phan văn hớn, phường tân thới nhất, quận 12, hcm
106087	12.5	125			3	True			False		thống nhất	thủ đức	tin thường	22/08/2023	đường thống nhất, phường bình thọ, quận thủ đức, tp hcm
